217011,2014-06-30,Polska,Sposób otrzymywania modyfikowanej zywicy rezolowej L13,Wynalazek,Danuta Kania/Edward Jasiński/Halina Goliszewska/Janina Gil/Bronisław Kałędkowski/Bolesław Łoziński/Mariusz Szemień/Grażyna Bieniek/Janina Fila,Instytut Ciężkiej Syntezy Organicznej BLACHOWNIA
217012,2014-06-30,Polska,Sposób otrzymywania modyfikowanej żywicy rezolowej L-33,Technologia,Edward Jasiński/Halina Goliszewska/Danuta Kania/Janina Gil/Bronisław Kałędkowski/Mariusz Szemień/Grażyna Bieniek/Janina Fila/Bolesław Łoziński,Instytut Ciężkiej Syntezy Organicznej BLACHOWNIA
217014,2014-06-14,Polska,Sposób otrzymywania zywicy rezolowej do papierów ściernych 749 H01,Technologia,Danuta Kania/Halina Goliszewska/Kazimiera Królikowska/Edward Jasiński/Janina Gil/Bogumiła Orzeł/Bronisław Kałędkowski/Mariusz Szemień/Bolesław Łoziński/Janina Fila/Magdalena Dagmara Cygan/Grażyna Bieniek,Instytut Ciężkiej Syntezy Organicznej BLACHOWNIA
217015,2013-11-15,Polska,"Kwas 1-(dihydroksyfosforylo)naftaleno-4-(metylofosfonowy), sposób wytwarzania kwasu 1-(dihydroksyfosforylo)naftaleno-4-(metylofosfonowego), zastosowanie kwasu 1-(dihydroksyfosforylo)naftaleno-4-(metylofosfonowego)",Wynalazek,JERZY ZOŃ,Politechnika Wrocławska; Wydział Chemiczny
217016,2013-11-13,Polska,"Zastosowanie kwasu naftylo-1,5-diaminobis(metylidenobisfosfonowego) do wytwarzania preparatu farmaceutycznego",Wynalazek,WALDEMAR PIOTR GOLDEMAN,Politechnika Wrocławska; Wydział Chemiczny
217017,2013-11-14,Polska,"Zastosowanie kwasu naftylo-1,5-diaminobis(metylidenobisfosfonowego) w preparacie farmaceutycznym",Wynalazek,WALDEMAR PIOTR GOLDEMAN,Politechnika Wrocławska; Wydział Chemiczny
217021,2013-11-21,Polska,Zastosowanie preparatu fosfolipidowego z żółtka jaj,Wynalazek,Łukasz Bobak/Tadeusz Trziszka/Joanna Aleksandra Rymaszewska/Wojciech Władysław Słupski/Marta Joanna Szandruk-Bender/Maria Rutkowska/Małgorzata Anna Trocha,Uniwersytet Przyrodniczy we Wrocławiu; Wydział Biotechnologii i Nauk o Żywności/Uniwersytet Medyczny im. Piastów Śląskich we Wrocławiu; Wydział Lekarski/Uniwersytet Medyczny im. Piastów Śląskich we Wrocławiu; Wydział Lekarski Kształcenia Podyplomowego/Uniwersytet Medyczny im. Piastów Śląskich we Wrocławiu; Wydział Farmaceutyczny z Oddziałem Analityki Medycznej
217022,2013-11-21,Polska,Zastosowanie preparatu fosfolipidowego z żółtka jaj,Wynalazek,Łukasz Bobak/Tadeusz Trziszka/Dorian Łukasz Nowacki/Helena Kamila Martynowicz/Andrzej Szuba/Anna Wojakowska,Uniwersytet Przyrodniczy we Wrocławiu; Wydział Biotechnologii i Nauk o Żywności/Uniwersytet Medyczny im. Piastów Śląskich we Wrocławiu; Wydział Lekarski/Uniwersytet Medyczny im. Piastów Śląskich we Wrocławiu; Wydział Nauk o Zdrowiu
217023,2013-11-26,Polska,"Zastosowanie kwasu fenylo-1,4-diaminobis(metylidenobisfosfonowego) do wytwarzania preparatu farmaceutycznego",Wynalazek,WALDEMAR PIOTR GOLDEMAN,Politechnika Wrocławska; Wydział Chemiczny
217024,2013-11-15,Polska,"Kwas naftylo-1,5-diaminobis(metylidenobisfosfonowy) oraz sposób jego wytwarzania",Wynalazek,WALDEMAR PIOTR GOLDEMAN,Politechnika Wrocławska; Wydział Chemiczny
217025,2013-11-05,Polska,Podpora stopowa do elementów górniczej obudowy odrzwiowej wykonanej z kształtowników korytkowych typu V,Wynalazek,Jarosław Brodny,Politechnika Śląska; Wydział Górnictwa i Geologii
217026,2013-11-05,Polska,Złącze cierne do podatnych połączeń elementów górniczej obudowy odrzwiowej,Wynalazek,Jarosław Brodny,Politechnika Śląska; Wydział Górnictwa i Geologii
217027,2013-11-08,Polska,Światłowodowy laser mocy,Wynalazek,ELŻBIETA MARIA BEREŚ-PAWLIK,Politechnika Wrocławska; Wydział Elektroniki
217029,2013-11-06,Polska,Sposób wytwarzania nanozoli bromku srebra,Wynalazek,PIOTR MACIEJ NOWAK/AGNIESZKA DYONIZY,Politechnika Wrocławska; Wydział Chemiczny
217030,2014-06-30,Polska,Pozycjoner kamery,Wynalazek,Andrzej Zbrowski,Instytut Technologii Eksploatacji - Państwowy Instytut Badawczy
217031,2013-11-06,Polska,"Soczewkowy układ optyczny dla lampy LED, zwłaszcza drogowej",Wynalazek,JACEK REINER/WOJCIECH CIESZYŃSKI/MARIUSZ NARCYZ MRZYGŁÓD,Politechnika Wrocławska; Wydział Mechaniczny
217033,2014-06-30,Polska,Sposób jednoczesnego pomiaru jednorodności i parametrów rekombinacyjnych materiału półprzewodnikowego oraz urządzenie do realizacji tego sposobu,Wynalazek,Tadeusz Piotrowski/Jarosław Świderski,Instytut Technologii Elektronowej
217036,2014-06-30,Polska,392338 Sposób określania stopnia dojrzałości sera,Wynalazek,Edyta Barbara Balejko/Jerzy Andrzej Balejko,Zachodniopomorski Uniwersytet Technologiczny w Szczecinie; Wydział Nauk o Żywności i Rybactwa
217037,2013-11-26,Polska,Wielowarstwowy termoizolacyjny wyrób włókienniczy przeznaczony zwłaszcza na antyelektrostatyczną odzież ochronną,Wynalazek,Jolanta Janicka,Instytut Włókiennictwa
217038,2014-06-30,Polska,Głowica urabiająca urządzenia do głębienia szybów,Wynalazek,Dariusz Czerniak/Sebastian Janas/Krzysztof Kulesza/Zbigniew Szkudlarek/Arkadiusz Sobolewski,Instytut Techniki Górniczej KOMAG
217039,2013-11-20,Polska,Sposób montażu silnika z magnesami trwałymi oraz przyrząd do montażu i demontażu magnesów trwałych w maszynach synchronicznych dużej mocy,Wynalazek,PIOTR MARIUSZ KISIELEWSKI,Politechnika Wrocławska; Wydział Elektryczny
217044,2013-11-05,Polska,Przenośne stanowisko poligonowe do prób wybuchowych,Wynalazek,Paweł Gotowicki/Marian Klasztorny/Tadeusz Marian Niezgoda/Roman Gieleta/Wiesław Barnat/Robert Kazimierz Panowicz/Andrzej Morka,Wojskowa Akademia Techniczna im. Jarosława Dąbrowskiego; Wydział Mechaniczny
217045,2013-11-20,Polska,Wyrób - Bateria zaworowa do stojaka hydraulicznego,Wyrób,Janusz Rabsztyn/Krzysztof Antoni Pacześniowski/Andrzej Józef Pytlik,Główny Instytut Górnictwa
217046,2013-11-12,Polska,Przyrząd do badania rzutów ukośnych,Wynalazek,Stanisław Bednarek,Uniwersytet Łódzki/Uniwersytet Łódzki; Wydział Fizyki i Informatyki Stosowanej
217047,2013-11-18,Polska,Sposób transmisji światłowodowej z kluczowaniem stanów polaryzacji światła na tej samej długości fali i z odbiorem wykorzystującym skrętność i krzywiznę układu odbieranych stanów polaryzacji i układ do stosowania tego sposobu,Wynalazek,Krzysztof PERLICKI/Tomasz Czarnecki,Politechnika Warszawska; Wydział Elektroniki i Technik Informacyjnych; Instytut Telekomunikacji
217048,2013-11-12,Polska,Urządzenie do wizualizacji drgań złożonych,Wynalazek,Stanisław Bednarek,Uniwersytet Łódzki/Uniwersytet Łódzki; Wydział Fizyki i Informatyki Stosowanej
217049,2013-11-12,Polska,Układ do wytwarzania ultrasilnych impulsowych pól magnetycznych i badania materiałów w tych polach,Wynalazek,Stanisław Bednarek,Uniwersytet Łódzki/Uniwersytet Łódzki; Wydział Fizyki i Informatyki Stosowanej
217050,2014-06-30,Polska,Preparat o właściwościach przeciwutleniających oraz sposób otrzymywania tego preparatu,Wynalazek,Grażyna Dorota Budryn/Ewa Jadwiga Nebesny/Dorota Sylwia Żyżelewicz,Politechnika Łódzka; Wydział Biotechnologii i Nauk o Żywności
217051,2014-06-30,Polska,"Sposób spalania biomasy, zwłaszcza w kotłach energetycznych",Wynalazek,Katarzyna Jóźwiak/Małgorzata Sołtys/Józef Sołtys/Kazimierz Mroczek/Marek PRONOBIS/Franciszek GRAMATYKA,Politechnika Śląska; Wydział Inżynierii Środowiska i Energetyki; Instytut Maszyn i Urządzeń Energetycznych/Innowacyjne Przedsiębiorstwo Wielobranżowe POLIN Sp. z o.o. (IPW POLIN Sp. z o.o.)
217053,2013-11-26,Polska,Zastosowanie modyfikowanego α-ketoglutaranu do hamowania niekontrolowanego namnażania komórek nowotworowych glejaka C6,Wynalazek,Stefan Pierzynowski/Piotr Niedzielski/Witold Zbigniew Kaczorowski/Katarzyna Mitura,Politechnika Łódzka; Wydział Mechaniczny
217054,2014-07-14,Polska,Zestaw ortotyczny do kontroli i wspomagania ruchów kończyny z dysfunkcją w obrębie stawu kolanowego,Wynalazek,Łukasz Tomczyk/Eugeniusz Sajewicz,Politechnika Białostocka; Wydział Mechaniczny
217058,2013-11-26,Polska,Sensor białkowy do wykrywania glukozy,Wynalazek,JOANNA CABAJ/JADWIGA MARIA SOŁODUCHO,Politechnika Wrocławska; Wydział Chemiczny
217061,2013-11-05,Polska,Sposób wytwarzania żytniego kwasu piekarskiego,Wynalazek,Józef Sadkiewicz/Janusz Aleksander Hermann/Grażyna Irena Harasimowicz-Hermann,Uniwersytet Technologiczno-Przyrodniczy im. Jana i Jędrzeja Śniadeckich w Bydgoszczy; Wydział Rolnictwa i Biotechnologii
217062,2013-11-12,Polska,Polimerowy kompozyt fotoprzewodzący i sposób wytwarzania polimerowego kompozytu fotoprzewodzącego,Wynalazek,MAREK JULIAN SAMOĆ/MARCIN WOJCIECH NYK/Wiesław Stręk,Instytut Niskich Temperatur i Badań Strukturalnych im. Włodzimierza Trzebiatowskiego Polskiej Akademii Nauk/Politechnika Wrocławska; Wydział Chemiczny
217064,2013-11-05,Polska,Prądnica synchroniczna szczotkowa z niezależnie wirującymi biegunami,Wynalazek,Jan Kruszewski,Akademia Morska w Gdyni; Wydział Elektryczny
217065,2014-06-30,Polska,Prądnica synchroniczna bezszczotkowa z niezależnie wirującymi biegunami,Wynalazek,Zdzisław Krzemień/Konrad Dąbała/Jan Kruszewski/Leszek Eugeniusz Piechowski,Instytut Maszyn Przepływowych im. Roberta Szewalskiego Polskiej Akademii Nauk/Akademia Morska w Gdyni; Wydział Elektryczny
217066,2013-11-05,Polska,Prądnica synchroniczna pierścieniowa z niezależnie wirującymi biegunami,Wynalazek,Jan Kruszewski,Akademia Morska w Gdyni; Wydział Elektryczny
217068,2013-11-05,Polska,"Kwas (2R,S)-2-hydroksy-2-[((P)R,S)-butoksyetoksyfosfinylo]octowy oraz sposób jego wytwarzania",Wynalazek,PAULINA DOMINIKA MAJEWSKA,Politechnika Wrocławska; Wydział Chemiczny
217069,2013-11-14,Polska,Sposób dwupaliwowego zasilania bezpośredniego wtryskiem sprężonego gazu ziemnego do silników o zapłonie samoczynnym,Wynalazek,Rafał Sochaczewski/Michał Biały/Grzegorz Maciej Barański/Mirosław Tadeusz Wendeker,"Politechnika Lubelska; Wydział Mechaniczny; Katedra Termodynamiki, Mechaniki Płynów i Napędów Lotniczych"
217071,2013-12-05,Polska,Przerzutnik typu zatrzask,Wynalazek,Krzysztof Gołofit,Politechnika Warszawska; Wydział Elektroniki i Technik Informacyjnych; Instytut Systemów Elektronicznych
217072,2013-12-05,Polska,Układ realizacji operacji binarnych,Wynalazek,Krzysztof Gołofit,Politechnika Warszawska; Wydział Elektroniki i Technik Informacyjnych; Instytut Systemów Elektronicznych
217073,2014-06-30,Polska,Sposób samoczynnego przekazywania ciepła w kierunku odwrotnym do konwekcji naturalnej i urządzenie do samoczynnego przekazywania ciepła w kierunku odwrotnym do konwekcji naturalnej,Wynalazek,Marek Samsel/Jurij Dobriański/Michał Duda/Robert Wójcik/Daniel Chludziński/Janusz Witold Piechocki,"Uniwersytet Warmińsko-Mazurski w Olsztynie; Wydział Geodezji, Inżynierii Przestrzennej i Budownictwa/Uniwersytet Warmińsko-Mazurski w Olsztynie; Wydział Nauk Technicznych"
217075,2014-06-30,Polska,Detektor termoluminescencyjny,Wynalazek,Marek Berkowski/Andrzej Suchocki/Yaroslav Zhydachevskyy,Instytut Fizyki Polskiej Akademii Nauk
217084,2013-12-02,Polska,Sposób zmiany ciśnienia gazu aktywnego w rurze wyładowczej jonowego lasera gazowego,Wynalazek,Marcik Osiniak/JERZY KĘSIK/Wojciech Jan Kamiński,Politechnika Warszawska; Wydział Elektroniki i Technik Informacyjnych; Instytut Mikroelektroniki i Optoelektroniki
217089,2013-11-13,Polska,Materiał wybuchowy z polimerycznym lepiszczem i sposób otrzymywania ładunków takiego materiału wybuchowego.,Wynalazek,Krystyna Bocheńska/Andrzej Cholewiak/Bogdan Krzysztof Florczak/Andrzej Orzechowski/Dorota Powała,Instytut Przemysłu Organicznego
217091,2013-11-20,Polska,Sposób pomiaru częstotliwościowej charakterystyki przenoszenia światłowodu wielomodowego i urządzenie do stosowania tego sposobu,Wynalazek,Jerzy SIUZDAK,Politechnika Warszawska; Wydział Elektroniki i Technik Informacyjnych; Instytut Telekomunikacji
217093,2014-06-30,Polska,Materiał kompozytowy o osnowie odlewniczych stopów aluminium oraz sposób jego wytwarzania,Wynalazek,Józef Sołtys/Marek Kremzer/Błażej Tomiczek/Grzegorz Tomasz Matula/Leszek Adam Dobrzański,Politechnika Śląska; Wydział Mechaniczny Technologiczny
217094,2014-06-30,Polska,Urządzenie do wymiany płynu chłodzącego w układzie chłodzenia pojazdów samochodowych,Wynalazek,Marek Woźniak,Politechnika Łódzka; Wydział Mechaniczny
217096,2013-11-14,Polska,Zaprawa tynkarska na bazie cementu romańskiego,Wynalazek,Jacek Urban/Henryk Szeląg,Instytut Ceramiki i Materiałów Budowlanych
217097,2014-06-30,Polska,"Sposób otrzymywania czystego, podwójnego fosforanu itru rubidu o wzorze Rb3Y2 (PO4)3",Wynalazek,Ewa Barbara Radomińska/Władysława Maria Szuszkiewicz,Uniwersytet Ekonomiczny we Wrocławiu; Wydział Inżynieryjno-Ekonomiczny
217099,2013-11-20,Polska,Sposób pomiaru drgań łopatki z półką wirnika i drgań tarczy wieńca łopatek z półkami turbinowej maszyny przepływowej za pomocą czujnika indukcyjnego,Wynalazek,Edward ROKICKI/Ryszard Andrzej SZCZEPANIK/Jarosław Karol SPYCHAŁA/Krzysztof Adam Kaźmierczak,Instytut Techniczny Wojsk Lotniczych
217099,2013-11-20,Polska,Sposób pomiaru drgań łopatki z półką wirnika i drgań tarczy wieńca łopatek z półkami turbinowej maszyny przepływowej za pomocą czujnika indukcyjnego,Wynalazek,Edward Rokicki/Jarosław Spychała/Ryszard Szczepanik/Krzysztof Adam Kaźmierczak,Instytut Podstawowych Problemów Techniki Polskiej Akademii Nauk/Instytut Techniczny Wojsk Lotniczych
217100,2013-11-13,Polska,Urządzenie do diagnostyki i leczenia chorób odbytu,Wynalazek,Stanisław Borkowski/Zbigniew Rybak,Uniwersytet Medyczny im. Piastów Śląskich we Wrocławiu; Wydział Lekarsko-Stomatologiczny/BOB - Technika Swiatłowodowa
217102,2014-06-30,Polska,Sposób otrzymywania polikryształów związków półprzewodnikowych i urządzenie do otrzymywania tych polikryształów,Wynalazek,Andrzej Mycielski,Instytut Fizyki Polskiej Akademii Nauk
217108,2013-11-13,Polska,Elektryczna mata grzewcza i sposób wytwarzania elektrycznej maty grzewczej,Wynalazek,Jan Szynowski/Roman Kolano/Aleksandra Kolano-Burian/Krzysztof Wójcik/Magdalena Steczkowska-Kempka/Przemysław Zackiewicz,Instytut Metali Nieżelaznych
217109,2014-06-30,Polska,"Układ małej elektrowni wodnej z maszyną asynchroniczną klatkową dwubiegową, pracujący na sieć sztywną",Wynalazek,Marian Kalus/Andrzej Kandyba/Jan RDUCH,"Politechnika Śląska; Wydział Elektryczny; Katedra Energoelektroniki, Napędu Elektrycznego i Robotyki"
217110,2014-06-30,Polska,"Układ małej elektrowni wodnej z maszyną asynchroniczną klatkową, pracujący na sieć wydzieloną",Wynalazek,Marian Kalus/Andrzej Kandyba/Jan RDUCH,"Politechnika Śląska; Wydział Elektryczny; Katedra Energoelektroniki, Napędu Elektrycznego i Robotyki"
217112,2014-06-30,Polska,Komutator elektroniczny do dwustrefowej pracy silnika bezszczotkowego,Wynalazek,Aleksander Bodora/Arkadiusz Domoracki/Tomasz Biskup,"Politechnika Śląska; Wydział Elektryczny; Katedra Energoelektroniki, Napędu Elektrycznego i Robotyki"
217113,2013-11-20,Polska,Sposób i układ do usuwania CO2 z mieszaniny gazowej,Wynalazek,SZYMON MODELSKI/ANNA WITEK-KROWIAK/ROMAN GRZEGORZ SZAFRAN,Politechnika Wrocławska; Wydział Chemiczny
217116,2014-06-30,Polska,Uchwyt piezoskanera,Wynalazek,Andrzej Zbrowski,Instytut Technologii Eksploatacji - Państwowy Instytut Badawczy
217117,2014-07-14,Polska,Sposób wytwarzania nanokrystalicznych tlenofluorków lantanowców,Wynalazek,Stefan Lis/Mariusz Węcławiak/Tomasz Grzyb,Uniwersytet im. Adama Mickiewicza w Poznaniu; Wydział Chemii
217118,2014-06-30,Polska,Sedymentacyjne koryto odwodnieniowe.,Wynalazek,Daniel Wojciech Słyś,"Politechnika Rzeszowska im. Ignacego Łukasiewicza; Wydział Budownictwa, Inżynierii Środowiska i Architektury"
217119,2013-11-20,Polska,"Sposób łączenia anodowego podłoży, zwłaszcza podłoży szklanych",Wynalazek,JAN ANDRZEJ DZIUBAN/PAWEŁ KNAPKIEWICZ,Instytut Niskich Temperatur i Badań Strukturalnych im. Włodzimierza Trzebiatowskiego Polskiej Akademii Nauk/Politechnika Wrocławska; Wydział Elektroniki Mikrosystemów i Fotoniki
217121,2013-11-21,Polska,Sposób otrzymywania renianu (VII) amonu o wysokiej czystości,Wynalazek,Grzegorz Benke/Katarzyna Leszczyńska-Sejda/Andrzej Henryk Chmielarz/Krystyna Anyszkiewicz/Grażyna Machelska/Krystyna Witman,Instytut Metali Nieżelaznych
217122,2013-11-20,Polska,Sposób unieszkodliwiania odpadów promieniotwórczych w szkłach krzemionkowych,Wynalazek,Magdalena Miłkowska/Andrzej Deptuła/Wiesława Łada/Tadeusz Olczak/Andrzej Chmielewski,Instytut Chemii i Techniki Jądrowej
217124,2014-07-21,Polska,Sposób doboru przystawek do regulacji zasięgu i kształtu wypływu strumienia w przewodach perforowanych,Wynalazek,KATARZYNA JOANNA GŁADYSZEWSKA-FIEDORUK,Politechnika Białostocka; Wydział Budownictwa i Inżynierii Środowiska
217125,2013-11-13,Polska,Pompa zębata,Wynalazek,WIESŁAW JAN FIEBIG,Politechnika Wrocławska; Wydział Mechaniczny
217127,2014-06-30,Polska,Konstrukcyjna stal stopowa na części maszyn narażone na zmęczenie,Wynalazek,Anna Wach/Zbigniew Wolak/Tomasz Krzysztof Lipiński,Uniwersytet Warmińsko-Mazurski w Olsztynie; Wydział Nauk Technicznych
217128,2014-08-04,Polska,"Syntetyczne geny kodujące fragmenty peptydowe naturalnych białek mielinowych przeznaczone do wywoływania efektu tolerancji pokarmowej, fragmenty DNA zawierające te geny, sposób otrzymywania tych peptydów w układzie mikrobiologicznym (bakteryjnym) oraz ich zastosowanie medyczne Synthetic genes encoding peptide fragments of natural myelin proteins for induction of oral tolerance, DNA fragments comprising these genes, means of obtaining these peptides in a microbial (bacterial) system and their medical application",Wynalazek,Kaja Maria Kasarełło/Agnieszka Szczepankowska/Jacek Karol Bardowski/Tamara Anna Aleksandrzak-Piekarczyk/Barbara Patzer/Andrzej Wojciech Lipkowski,Instytut Biochemii i Biofizyki Polskiej Akademii Nauk/Instytut Medycyny Doświadczalnej i Klinicznej im. Mirosława Mossakowskiego Polskiej Akademii Nauk/Warszawski Uniwersytet Medyczny; I Wydział Lekarski
217130,2013-11-20,Polska,Sposób i układ do kondycjonowania powietrza w ruchomych zamkniętych obiektach,Wynalazek,PIOTR PATRONIK/ROMAN GRZEGORZ SZAFRAN/ANNA WITEK-KROWIAK/SZYMON MODELSKI,Politechnika Wrocławska; Wydział Chemiczny/Politechnika Wrocławska; Wydział Elektroniki
217131,2013-11-26,Polska,Sposób i układ do usuwania lotnych związków organicznych z powietrza,Wynalazek,SZYMON MODELSKI/ROMAN GRZEGORZ SZAFRAN/ANNA WITEK-KROWIAK,Politechnika Wrocławska; Wydział Chemiczny
217132,2013-11-26,Polska,"Modyfikowane 2',3'-dideoksynukleozydy do leczenia zakażeń szczepami ludzkiego wirusa nabytego niedoboru odporności (HIV) wykazującymi oporność wielolekową, sposób ich wytwarzania oraz farmaceutycznie dopuszczalna forma leku",Wynalazek,Francois Hamy/Severine Louvel/Thomas Klimkait/Andrzej Piasek/Andrzej Lipniacki/Przemysław Ziemkowski/Agnieszka Anna Miazga/Tadeusz Drogomir Kulikowski,Instytut Biochemii i Biofizyki Polskiej Akademii Nauk
217133,2013-11-26,Polska,"Pochodne 2',3'-didehydro-3'-deoksy-4'-etynylotymidyny do leczenia zakażeń wirusem ludzkiego nabytego niedoboru odporności (HIV) wykazujących oporność wielolekową, sposób ich wytwarzania oraz farmaceutycznie dopuszczalne formy leków",Wynalazek,Vincent Vidal/Thomas Klimkait/Severine Louvel/Przemysław Ziemkowski/Tadeusz Drogomir Kulikowski/Agnieszka Anna Miazga,Instytut Biochemii i Biofizyki Polskiej Akademii Nauk
217134,2014-06-30,Polska,"Sposób otrzymywania wysokoenergetycznego oleju syntetycznego, zwłaszcza z odpadów tworzyw sztucznych",Wynalazek,Stanisław Hinzinger/Jolanta BIEGAŃSKA,Politechnika Śląska; Wydział Inżynierii Środowiska i Energetyki; Katedra Technologii i Urządzeń Zagospodarowania Odpadów
217135,2014-06-30,Polska,Sprzęgło rozłączalne zwłaszcza do napędu wentylatora głównego czołgu – rozwiązanie nr 2,Wynalazek,Adam Kwiatkowski/Karol Chodkiewicz/Damian Gąsiorek/Tomasz Machoczek/Arkadiusz Mężyk/Sławomir Kciuk/Zdzisław Rak,Politechnika Śląska; Wydział Mechaniczny Technologiczny
217137,2013-11-06,Polska,Uniwersalny pakiet dodatków do bioestrów,Wynalazek,Ireneusz Bedyk/Rafał Konieczny/Winicjusz Lesław Stanik/Zofia Aleksandra Łukasik/Maria Stanisława Łenyk/Grażyna Anna Żak/Katarzyna Olga Sikora,Instytut Nafty i Gazu - Państwowy Instytut Badawczy
217138,2014-06-30,Polska,Sposób wytwarzania niedomieszkowanego siarczku ołowiawego typu n,Wynalazek,Andrzej Szczerbakow,Instytut Fizyki Polskiej Akademii Nauk
217139,2013-11-08,Polska,"Boranowe sole litu, sposób otrzymywania boranowych soli litu oraz elektrolit polimerowy z boranowymi solami litu",Wynalazek,Waldemar Sandurski/Paweł Bołtromiuk/Zbigniew Jan Florjańczyk/Paweł Bołtromiuk/EWA ZYGADŁO-MONIKOWSKA/Norbert Artur Langwald/Justyna Ostrowska,Politechnika Warszawska; Wydział Chemiczny
217141,2013-11-21,Polska,Sposób wytwarzania kwasów dialkiloaminometylofosfinowych,Wynalazek,WALDEMAR PIOTR GOLDEMAN,Politechnika Wrocławska; Wydział Chemiczny
217142,2014-07-28,Polska,Mechanizm sekwencyjnej zmiany biegów,Wynalazek,DARIUSZ SZPICA/Rafał Kulmaczewski,Politechnika Białostocka; Wydział Mechaniczny
217144,2014-06-30,Polska,Sposób amplifikacji DNA w łańcuchowej reakcji polimerazy za pomocą starterów specyficznych dla genu receptora β2-adrenergicznego,Wynalazek,Paweł Adam Krawczyk/Kamila Marta Wojas-Krawczyk/Justyna Barbara Emeryk-Maksymiuk/Radosław Leszek Mlak/Janusz Milanowski,Uniwersytet Medyczny w Lublinie; II Wydział Lekarski z Oddziałem Anglojęzycznym
217145,2014-06-30,Polska,Rozjazd szynowej kolejki,Wynalazek,Stefan Korpas/Hubert Suffner/Edward Pieczora/Piotr Dobrzaniecki/Krzysztof Kaczmarczyk,Instytut Techniki Górniczej KOMAG
217146,2014-06-30,Polska,Sposób wytwarzania kompozytu heterofazowego o osnowie aluminiowej,Wynalazek,Józef ŚLEZIONA/Maciej DYZIA/Anna DOLATA/Jakub WIECZOREK,Politechnika Śląska; Wydział Inżynierii Materiałowej i Metalurgii
217147,2013-11-26,Polska,Urządzenie do podnoszenia tylnej krawędzi pokrywy silnika,Wynalazek,Wojciech Wężyk/Andrzej Józef Muszyński/Bogusław Eugeniusz Pijanowski/Paweł Antoni Trzaska/Marek Kazimierz Zaręba,Przemysłowy Instytut Motoryzacji
217149,2013-11-22,Polska,P.387016 Sposób wytwarzania ceownika ze skrzynkowymi półkami,Wynalazek,Zdzisław Kołecki/Ewa Magdalena Magnucka-Blandzi,Politechnika Poznańska; Wydział Elektryczny
217150,2013-11-20,Polska,Sposób rozpuszczania tlenku toru,Wynalazek,Barbara Zielińska/Monika Łyczko/Irena Herdzik-Koniecko/Krzysztof Łyczko,Instytut Chemii i Techniki Jądrowej
217151,2013-11-21,Polska,"Homogenat komórkowy z komórek macierzystych wyprowadzonych z rosnącego poroża jeleniowatych, sposób jego otrzymywania i zastosowanie",Wynalazek,Marek Andrzej Cegielski/Wojciech Jeremi Dziewiszek/Marek Maria Bochnia,Uniwersytet Medyczny im. Piastów Śląskich we Wrocławiu; Wydział Lekarski/Uniwersytet Medyczny im. Piastów Śląskich we Wrocławiu; Wydział Lekarsko-Stomatologiczny/Stem Cells Spin Spółka Akcyjna
217155,2014-06-30,Polska,Karabinek do badań optymalizacyjnych węzła gazowego i stanowisko badawcze do badań optymalizacyjnych węzła gazowego broni automatycznej działającej na zasadzie odprowadzenia gazów,Wynalazek,Andrzej Jęczmyk/Janusz Pawlak/Jacek Józef Kijewski/Mirosław Zahor/Ryszard Bogumił Woźniak,Wojskowa Akademia Techniczna im. Jarosława Dąbrowskiego; Wydział Mechatroniki i Lotnictwa
217158,2013-11-22,Polska,"Nowa pochodna bis(furano)heksadecylofenoksazyny, sposób jej otrzymywania oraz zastosowanie w materiale półprzewodnikowym",Wynalazek,JADWIGA MARIA SOŁODUCHO/JOANNA CABAJ,Politechnika Wrocławska; Wydział Chemiczny
217159,2013-11-26,Polska,"P.397931 4,4-Dipodstawione morfoliniowe ciecze jonowe oraz sposób ich otrzymywania",Wynalazek,Nina Borucka/Jan Kozłowski/Juliusz Pernak/Monika Anna Jaskulska,Politechnika Poznańska; Wydział Technologii Chemicznej
217161,2013-11-21,Polska,"Zastosowanie rekombinowanego białka lub przeciwciał rozpoznających to białko do wytwarzania kompozycji wykorzystywanej w profilaktyce lub leczeniu zwierząt, zwłaszcza gospodarskich",Wynalazek,Józef Galli/Tadeusz Stefaniak,Uniwersytet Przyrodniczy we Wrocławiu; Wydział Medycyny Weterynaryjnej
217162,2013-11-20,Polska,Sposób otrzymywania ektoiny,Wynalazek,Anna Maria Pytlak/Zofia Stępniewska/Agnieszka Katarzyna Kuźniar,Katolicki Uniwersytet Lubelski Jana Pawła II w Lublinie; Wydział Biotechnologii i Nauk o Środowisku
217163,2013-11-15,Polska,"Sposób wytwarzania siarki o zwiększonej biofunkcjonalności z siarki elementarnej, zwłaszcza pochodzącej z procesu odsiarczania biogazu w oczyszczalniach ścieków",Wynalazek,Janusz Aleksander Hermann/Ewa Urszula Spychaj-Fabisiak,Uniwersytet Technologiczno-Przyrodniczy im. Jana i Jędrzeja Śniadeckich w Bydgoszczy; Wydział Rolnictwa i Biotechnologii
217165,2013-11-05,Polska,"Pochodne kwasu pirazynokarboksylowego, sposób ich otrzymywania oraz zastosowanie",Wynalazek,M. Dolezal/Robert Musioł/Wioleta Ilona Cieślik,"Uniwersytet Śląski w Katowicach; Wydział Matematyki, Fizyki i Chemii"
217168,2013-11-13,Polska,Lekki pancerz prętowy,Wynalazek,Tadeusz Marian Niezgoda/Robert Kazimierz Panowicz/Kamil Mateusz Sybilski,Wojskowa Akademia Techniczna im. Jarosława Dąbrowskiego; Wydział Mechaniczny
